Totals & Averages,CreditID,SiteID,FiscalID,PaymentID,LedgerID,ReceiptID,EmployeeID,ConcessionID,MemoID,dCredit,dcCreditAmt,bTferMoveOutAdjmt,bNonPosting,dCreated,dArchived,dDeleted,dUpdated,uTS,SMEMO
,575963,1495,136053,2818877,1525,1658436,93,88,634998,06-26-2014 11:22:46.647,15,FALSE,FALSE,06-26-2014 11:22:54.903,,,06-26-2014 11:22:54.903,System.Byte[],Waived current late fee 1.
,575964,1495,136053,2818877,1525,1658436,93,88,634998,06-26-2014 11:22:46.647,-15,FALSE,FALSE,06-26-2014 11:22:54.903,,,06-26-2014 11:22:54.903,System.Byte[],Waived current late fee 1.
,577035,1495,136262,2824187,109334,1661235,93,88,635590,06-30-2014 9:17:33.780,15,FALSE,FALSE,06-30-2014 9:17:45.837,,,06-30-2014 9:17:45.837,System.Byte[],Waived current late fee 1.
,577036,1495,136262,2824187,109334,1661235,93,88,635590,06-30-2014 9:17:33.780,-15,FALSE,FALSE,06-30-2014 9:17:45.837,,,06-30-2014 9:17:45.837,System.Byte[],Waived current late fee 1.
,577077,1495,136262,2824414,124359,1661406,93,88,635605,06-30-2014 10:56:50.660,15,FALSE,FALSE,06-30-2014 10:57:25.573,,,06-30-2014 10:57:25.573,System.Byte[],Waived current late fee 1.
,577078,1495,136262,2824414,124359,1661406,93,88,635605,06-30-2014 10:56:50.660,-15,FALSE,FALSE,06-30-2014 10:57:25.573,,,06-30-2014 10:57:25.573,System.Byte[],Waived current late fee 1.
,577087,1495,136262,2824543,50682,1661478,93,88,635616,06-30-2014 11:29:26.027,15,FALSE,FALSE,06-30-2014 11:31:21.490,,,06-30-2014 11:31:21.490,System.Byte[],Waived current late fee 1.
,577088,1495,136262,2824543,50682,1661478,93,88,635616,06-30-2014 11:29:26.027,-15,FALSE,FALSE,06-30-2014 11:31:21.490,,,06-30-2014 11:31:21.490,System.Byte[],Waived current late fee 1.
,578767,1495,136638,2844230,121252,1673515,1179,88,636481,07-05-2014 8:55:47.043,15,FALSE,FALSE,07-05-2014 8:55:49.280,,,07-05-2014 8:55:49.280,System.Byte[],Waived current late fee 1.
,578768,1495,136638,2844230,121252,1673515,1179,88,636481,07-05-2014 8:55:47.043,-15,FALSE,FALSE,07-05-2014 8:55:49.280,,,07-05-2014 8:55:49.280,System.Byte[],Waived current late fee 1.
,579183,1495,136745,2847412,138112,1675454,93,88,636737,07-07-2014 10:18:52.863,15,FALSE,FALSE,07-07-2014 10:18:57.663,,,07-07-2014 10:18:57.663,System.Byte[],Waived current late fee 1.
,579184,1495,136745,2847412,138112,1675454,93,88,636737,07-07-2014 10:18:52.863,-15,FALSE,FALSE,07-07-2014 10:18:57.663,,,07-07-2014 10:18:57.663,System.Byte[],Waived current late fee 1.
,579461,1495,136745,2848593,1525,1676123,93,88,636879,07-07-2014 14:25:16.350,15,FALSE,FALSE,07-07-2014 14:25:23.233,,,07-07-2014 14:25:23.233,System.Byte[],Waived current late fee 2.
,579462,1495,136745,2848593,1525,1676123,93,88,636879,07-07-2014 14:25:16.350,-15,FALSE,FALSE,07-07-2014 14:25:23.237,,,07-07-2014 14:25:23.237,System.Byte[],Waived current late fee 2.
,580457,1495,136877,2851777,1510,1677945,93,88,637252,07-08-2014 15:26:58.633,15,FALSE,FALSE,07-08-2014 15:27:17.350,,,07-08-2014 15:27:17.350,System.Byte[],Waived current late fee 1.
,580458,1495,136877,2851777,1510,1677945,93,88,637252,07-08-2014 15:26:58.633,-15,FALSE,FALSE,07-08-2014 15:27:17.350,,,07-08-2014 15:27:17.350,System.Byte[],Waived current late fee 1.
,580895,1495,136877,2853598,134093,1678834,1212,88,637358,07-09-2014 12:51:10.397,15,FALSE,FALSE,07-09-2014 12:51:13.557,,,07-09-2014 12:51:13.557,System.Byte[],Waived current late fee 1.
,580896,1495,136877,2853598,134093,1678834,1212,88,637358,07-09-2014 12:51:10.397,-15,FALSE,FALSE,07-09-2014 12:51:13.557,,,07-09-2014 12:51:13.557,System.Byte[],Waived current late fee 1.
,580897,1495,136877,2853599,135125,1678834,1212,88,637359,07-09-2014 12:51:10.397,15,FALSE,FALSE,07-09-2014 12:51:13.560,,,07-09-2014 12:51:13.560,System.Byte[],Waived current late fee 1.
,580898,1495,136877,2853599,135125,1678834,1212,88,637359,07-09-2014 12:51:10.397,-15,FALSE,FALSE,07-09-2014 12:51:13.560,,,07-09-2014 12:51:13.560,System.Byte[],Waived current late fee 1.
,581511,1495,137022,2855757,140985,1679923,93,88,637525,07-10-2014 11:46:19.363,15,FALSE,FALSE,07-10-2014 11:46:23.300,,,07-10-2014 11:46:23.300,System.Byte[],Waived current late fee 1.
,581512,1495,137022,2855757,140985,1679923,93,88,637525,07-10-2014 11:46:19.363,-15,FALSE,FALSE,07-10-2014 11:46:23.300,,,07-10-2014 11:46:23.300,System.Byte[],Waived current late fee 1.
,581637,1495,137022,2856204,139910,1680155,93,88,637562,07-10-2014 13:18:09.933,15,FALSE,FALSE,07-10-2014 13:27:30.583,,,07-10-2014 13:27:30.583,System.Byte[],Waived current late fee 1.
,581638,1495,137022,2856204,139910,1680155,93,88,637562,07-10-2014 13:18:09.933,-15,FALSE,FALSE,07-10-2014 13:27:30.583,,,07-10-2014 13:27:30.583,System.Byte[],Waived current late fee 1.
,583955,1495,137370,2864597,108891,1684278,93,88,638625,07-15-2014 13:21:19.270,15,FALSE,FALSE,07-15-2014 13:21:49.717,,,07-15-2014 13:21:49.717,System.Byte[],Waived current late fee 1.
,583956,1495,137370,2864597,108891,1684278,93,88,638625,07-15-2014 13:21:19.270,-15,FALSE,FALSE,07-15-2014 13:21:49.720,,,07-15-2014 13:21:49.720,System.Byte[],Waived current late fee 1.
,584047,1495,137370,2864998,130811,1684464,93,88,638673,07-15-2014 16:09:26.427,15,FALSE,FALSE,07-15-2014 16:09:33.950,,,07-15-2014 16:09:33.950,System.Byte[],Waived current late fee 1.
,584048,1495,137370,2864998,130811,1684464,93,88,638673,07-15-2014 16:09:26.427,-15,FALSE,FALSE,07-15-2014 16:09:33.950,,,07-15-2014 16:09:33.950,System.Byte[],Waived current late fee 1.
,584855,1495,137593,2868220,118366,1686026,93,88,639036,07-18-2014 11:39:31.040,15,FALSE,FALSE,07-18-2014 11:39:58.343,,,07-18-2014 11:39:58.343,System.Byte[],Waived current late fee 1.
,584856,1495,137593,2868220,118366,1686026,93,88,639036,07-18-2014 11:39:31.040,-15,FALSE,FALSE,07-18-2014 11:39:58.343,,,07-18-2014 11:39:58.343,System.Byte[],Waived current late fee 1.
,584917,1495,137593,2868436,1671,1686124,93,88,639061,07-18-2014 12:41:11.573,15,FALSE,FALSE,07-18-2014 12:41:19.103,,,07-18-2014 12:41:19.103,System.Byte[],Waived current late fee 1.
,584918,1495,137593,2868436,1671,1686124,93,88,639061,07-18-2014 12:41:11.573,-15,FALSE,FALSE,07-18-2014 12:41:19.103,,,07-18-2014 12:41:19.103,System.Byte[],Waived current late fee 1.
,584919,1495,137593,2868437,1671,1686124,93,88,639062,07-18-2014 12:41:11.573,15,FALSE,FALSE,07-18-2014 12:41:19.103,,,07-18-2014 12:41:19.103,System.Byte[],Waived current late fee 2.
,584920,1495,137593,2868437,1671,1686124,93,88,639062,07-18-2014 12:41:11.573,-15,FALSE,FALSE,07-18-2014 12:41:19.107,,,07-18-2014 12:41:19.107,System.Byte[],Waived current late fee 2.
,585095,1495,137593,2868986,135789,1686376,93,88,639116,07-18-2014 15:57:34.150,15,FALSE,FALSE,07-18-2014 15:57:40.863,,,07-18-2014 15:57:40.863,System.Byte[],Waived current late fee 2.
,585096,1495,137593,2868986,135789,1686376,93,88,639116,07-18-2014 15:57:34.150,-15,FALSE,FALSE,07-18-2014 15:57:40.863,,,07-18-2014 15:57:40.863,System.Byte[],Waived current late fee 2.
,585759,1495,137727,2871721,141041,1687737,93,88,639386,07-21-2014 15:09:38.760,15,FALSE,FALSE,07-21-2014 15:09:43.060,,,07-21-2014 15:09:43.060,System.Byte[],Waived current late fee 1.
,585760,1495,137727,2871721,141041,1687737,93,88,639386,07-21-2014 15:09:38.760,-15,FALSE,FALSE,07-21-2014 15:09:43.060,,,07-21-2014 15:09:43.060,System.Byte[],Waived current late fee 1.
,586527,1495,137973,2874770,61331,1689311,93,88,639747,07-24-2014 11:51:33.363,15,FALSE,FALSE,07-24-2014 11:51:53.883,,,07-24-2014 11:51:53.883,System.Byte[],Waived current late fee 2.
,586528,1495,137973,2874770,61331,1689311,93,88,639747,07-24-2014 11:51:33.363,-15,FALSE,FALSE,07-24-2014 11:51:53.883,,,07-24-2014 11:51:53.883,System.Byte[],Waived current late fee 2.
,586921,1495,138043,2876844,135918,1690309,93,88,639927,07-25-2014 16:28:15.987,5,FALSE,FALSE,07-25-2014 16:28:18.850,,,07-25-2014 16:28:18.850,System.Byte[],Waived current late fee 1.
,586922,1495,138043,2876844,135918,1690309,93,88,639927,07-25-2014 16:28:15.987,-5,FALSE,FALSE,07-25-2014 16:28:18.850,,,07-25-2014 16:28:18.850,System.Byte[],Waived current late fee 1.
,586923,1495,138043,2876845,135918,1690309,93,88,639928,07-25-2014 16:28:15.987,15,FALSE,FALSE,07-25-2014 16:28:18.853,,,07-25-2014 16:28:18.853,System.Byte[],Waived current late fee 2.
,586924,1495,138043,2876845,135918,1690309,93,88,639928,07-25-2014 16:28:15.987,-15,FALSE,FALSE,07-25-2014 16:28:18.853,,,07-25-2014 16:28:18.853,System.Byte[],Waived current late fee 2.
,586945,1495,138043,2876968,140044,1690369,93,88,639943,07-25-2014 17:17:33.847,15,FALSE,FALSE,07-25-2014 17:17:37.000,,,07-25-2014 17:17:37.000,System.Byte[],Waived current late fee 2.
,586946,1495,138043,2876968,140044,1690369,93,88,639943,07-25-2014 17:17:33.847,-15,FALSE,FALSE,07-25-2014 17:17:37.000,,,07-25-2014 17:17:37.000,System.Byte[],Waived current late fee 2.
,588575,1495,138447,2885247,123887,1694688,93,88,640859,07-31-2014 15:41:24.197,15,FALSE,FALSE,07-31-2014 15:41:48.390,,,07-31-2014 15:41:48.390,System.Byte[],Waived current late fee 1.
,588576,1495,138447,2885247,123887,1694688,93,88,640859,07-31-2014 15:41:24.197,-15,FALSE,FALSE,07-31-2014 15:41:48.393,,,07-31-2014 15:41:48.393,System.Byte[],Waived current late fee 1.
,589621,1495,138602,2897161,144438,1701974,1179,88,641266,08-02-2014 10:39:29.193,15,FALSE,FALSE,08-02-2014 10:39:33.733,,,08-02-2014 10:39:33.733,System.Byte[],Waived current late fee 1.
,589622,1495,138602,2897161,144438,1701974,1179,88,641266,08-02-2014 10:39:29.193,-15,FALSE,FALSE,08-02-2014 10:39:33.733,,,08-02-2014 10:39:33.733,System.Byte[],Waived current late fee 1.
,590218,1495,138685,2901384,138008,1704422,93,88,641497,08-04-2014 9:56:07.533,15,FALSE,FALSE,08-04-2014 9:56:31.930,,,08-04-2014 9:56:31.930,System.Byte[],Waived current late fee 1.
,590219,1495,138685,2901384,138008,1704422,93,88,641497,08-04-2014 9:56:07.533,-15,FALSE,FALSE,08-04-2014 9:56:31.930,,,08-04-2014 9:56:31.930,System.Byte[],Waived current late fee 1.
,591128,1495,138910,2908272,135789,1708711,1212,88,641922,08-06-2014 13:01:04.567,15,FALSE,FALSE,08-06-2014 13:01:15.993,,,08-06-2014 13:01:15.993,System.Byte[],Waived current late fee 1.
,591129,1495,138910,2908272,135789,1708711,1212,88,641922,08-06-2014 13:01:04.567,-15,FALSE,FALSE,08-06-2014 13:01:15.993,,,08-06-2014 13:01:15.993,System.Byte[],Waived current late fee 1.
,592840,1495,139222,2917640,61331,1714068,93,88,642928,08-11-2014 13:14:59.637,15,FALSE,FALSE,08-11-2014 13:15:37.453,,,08-11-2014 13:15:37.453,System.Byte[],Waived current late fee 1.
,592841,1495,139222,2917640,61331,1714068,93,88,642928,08-11-2014 13:14:59.637,-15,FALSE,FALSE,08-11-2014 13:15:37.453,,,08-11-2014 13:15:37.453,System.Byte[],Waived current late fee 1.
,593596,1495,139365,2920075,139854,1715293,93,88,643300,08-12-2014 16:20:34.257,15,FALSE,FALSE,08-12-2014 16:20:41.237,,,08-12-2014 16:20:41.237,System.Byte[],Waived current late fee 1.
,593597,1495,139365,2920075,139854,1715293,93,88,643300,08-12-2014 16:20:34.257,-15,FALSE,FALSE,08-12-2014 16:20:41.240,,,08-12-2014 16:20:41.240,System.Byte[],Waived current late fee 1.
,594266,1495,139516,2922554,136452,1716382,93,88,643600,08-14-2014 11:56:10.320,15,FALSE,FALSE,08-14-2014 11:56:13.790,,,08-14-2014 11:56:13.790,System.Byte[],Waived current late fee 1.
,594267,1495,139516,2922554,136452,1716382,93,88,643600,08-14-2014 11:56:10.320,-15,FALSE,FALSE,08-14-2014 11:56:13.790,,,08-14-2014 11:56:13.790,System.Byte[],Waived current late fee 1.
,595756,1495,139724,2927420,98754,1718663,93,88,644202,08-18-2014 11:35:20.947,15,FALSE,FALSE,08-18-2014 11:35:34.930,,,08-18-2014 11:35:34.930,System.Byte[],Waived current late fee 1.
,595757,1495,139724,2927420,98754,1718663,93,88,644202,08-18-2014 11:35:20.947,-15,FALSE,FALSE,08-18-2014 11:35:34.930,,,08-18-2014 11:35:34.930,System.Byte[],Waived current late fee 1.
,595820,1495,139724,2927453,143363,1718666,93,88,644204,08-18-2014 11:36:52.610,15,FALSE,FALSE,08-18-2014 11:37:08.063,,,08-18-2014 11:37:08.063,System.Byte[],Waived current late fee 1.
,595821,1495,139724,2927453,143363,1718666,93,88,644204,08-18-2014 11:36:52.610,-15,FALSE,FALSE,08-18-2014 11:37:08.067,,,08-18-2014 11:37:08.067,System.Byte[],Waived current late fee 1.
,597422,1495,140054,2932830,66820,1721355,93,88,644746,08-22-2014 14:51:26.577,15,FALSE,FALSE,08-22-2014 14:52:13.630,,,08-22-2014 14:52:13.630,System.Byte[],Waived current late fee 1.
,597423,1495,140054,2932830,66820,1721355,93,88,644746,08-22-2014 14:51:26.577,-15,FALSE,FALSE,08-22-2014 14:52:13.630,,,08-22-2014 14:52:13.630,System.Byte[],Waived current late fee 1.
,597430,1495,140054,2932933,81652,1721402,93,88,644754,08-22-2014 15:45:04.917,15,FALSE,FALSE,08-22-2014 15:45:45.267,,,08-22-2014 15:45:45.267,System.Byte[],Waived current late fee 1.
,597431,1495,140054,2932933,81652,1721402,93,88,644754,08-22-2014 15:45:04.917,-15,FALSE,FALSE,08-22-2014 15:45:45.267,,,08-22-2014 15:45:45.267,System.Byte[],Waived current late fee 1.
,598285,1495,140297,2936901,143578,1723495,93,88,645230,08-26-2014 13:04:17.580,15,FALSE,FALSE,08-26-2014 13:04:41.663,,,08-26-2014 13:04:41.663,System.Byte[],Waived current late fee 1.
,598286,1495,140297,2936901,143578,1723495,93,88,645230,08-26-2014 13:04:17.580,-15,FALSE,FALSE,08-26-2014 13:04:41.663,,,08-26-2014 13:04:41.663,System.Byte[],Waived current late fee 1.
,598933,1495,140443,2939649,133359,1724974,93,88,645602,08-28-2014 12:36:41.903,15,FALSE,FALSE,08-28-2014 12:36:41.137,,,08-28-2014 12:36:41.137,System.Byte[],Waived current late fee 1.
,598934,1495,140443,2939649,133359,1724974,93,88,645602,08-28-2014 12:36:41.903,-15,FALSE,FALSE,08-28-2014 12:36:41.140,,,08-28-2014 12:36:41.140,System.Byte[],Waived current late fee 1.
,599051,1495,140443,2940166,134223,1725253,93,88,645668,08-28-2014 15:35:12.253,15,FALSE,FALSE,08-28-2014 15:35:28.580,,,08-28-2014 15:35:28.580,System.Byte[],Waived current late fee 1.
,599052,1495,140443,2940166,134223,1725253,93,88,645668,08-28-2014 15:35:12.253,-15,FALSE,FALSE,08-28-2014 15:35:28.580,,,08-28-2014 15:35:28.580,System.Byte[],Waived current late fee 1.
,601288,1495,140672,2955240,137414,1734201,93,88,646392,09-02-2014 13:30:07.160,15,FALSE,FALSE,09-02-2014 13:30:06.260,,,09-02-2014 13:30:06.260,System.Byte[],Waived current late fee 1.
,601289,1495,140672,2955240,137414,1734201,93,88,646392,09-02-2014 13:30:07.160,-15,FALSE,FALSE,09-02-2014 13:30:06.260,,,09-02-2014 13:30:06.260,System.Byte[],Waived current late fee 1.
,601604,1495,140871,2959060,86393,1736538,1212,88,646558,09-03-2014 10:10:36.113,15,FALSE,FALSE,09-03-2014 10:10:39.140,,,09-03-2014 10:10:39.140,System.Byte[],Waived current late fee 1.
,601605,1495,140871,2959060,86393,1736538,1212,88,646558,09-03-2014 10:10:36.113,-15,FALSE,FALSE,09-03-2014 10:10:39.140,,,09-03-2014 10:10:39.140,System.Byte[],Waived current late fee 1.
,601806,1495,140871,2960756,144618,1737602,1212,88,646677,09-03-2014 15:50:05.997,15,FALSE,FALSE,09-03-2014 15:50:21.683,,,09-03-2014 15:50:21.683,System.Byte[],Waived current late fee 1.
,601807,1495,140871,2960756,144618,1737602,1212,88,646677,09-03-2014 15:50:05.997,-15,FALSE,FALSE,09-03-2014 15:50:21.683,,,09-03-2014 15:50:21.683,System.Byte[],Waived current late fee 1.
,601826,1495,140871,2960964,128806,1737728,1212,88,646689,09-03-2014 16:31:08.883,15,FALSE,FALSE,09-03-2014 16:31:32.637,,,09-03-2014 16:31:32.637,System.Byte[],Waived current late fee 1.
,601827,1495,140871,2960964,128806,1737728,1212,88,646689,09-03-2014 16:31:08.883,-15,FALSE,FALSE,09-03-2014 16:31:32.637,,,09-03-2014 16:31:32.637,System.Byte[],Waived current late fee 1.
,601898,1495,140953,2961356,146619,1737920,1212,88,646714,09-03-2014 17:53:41.953,15,FALSE,FALSE,09-03-2014 17:53:58.220,,,09-03-2014 17:53:58.220,System.Byte[],Waived current late fee 1.
,601899,1495,140953,2961356,146619,1737920,1212,88,646714,09-03-2014 17:53:41.953,-15,FALSE,FALSE,09-03-2014 17:53:58.220,,,09-03-2014 17:53:58.220,System.Byte[],Waived current late fee 1.
,601900,1495,140953,2961357,146619,1737920,1212,88,646715,09-03-2014 17:53:41.953,15,FALSE,FALSE,09-03-2014 17:53:58.223,,,09-03-2014 17:53:58.223,System.Byte[],Waived current late fee 2.
,601901,1495,140953,2961357,146619,1737920,1212,88,646715,09-03-2014 17:53:41.953,-15,FALSE,FALSE,09-03-2014 17:53:58.227,,,09-03-2014 17:53:58.227,System.Byte[],Waived current late fee 2.
,602284,1495,140953,2963960,61331,1739583,93,88,646987,09-04-2014 16:31:40.730,15,FALSE,FALSE,09-04-2014 16:31:44.183,,,09-04-2014 16:31:44.183,System.Byte[],Waived current late fee 1.
,602285,1495,140953,2963960,61331,1739583,93,88,646987,09-04-2014 16:31:40.730,-15,FALSE,FALSE,09-04-2014 16:31:44.183,,,09-04-2014 16:31:44.183,System.Byte[],Waived current late fee 1.
,602704,1495,141037,2966262,135789,1740950,93,88,647249,09-05-2014 15:47:08.060,15,FALSE,FALSE,09-05-2014 15:47:12.697,,,09-05-2014 15:47:12.697,System.Byte[],Waived current late fee 1.
,602705,1495,141037,2966262,135789,1740950,93,88,647249,09-05-2014 15:47:08.060,-15,FALSE,FALSE,09-05-2014 15:47:12.700,,,09-05-2014 15:47:12.700,System.Byte[],Waived current late fee 1.
,605348,1495,141507,2978532,142895,1747684,1179,88,648251,09-11-2014 16:46:51.693,15,FALSE,FALSE,09-11-2014 16:46:58.787,,,09-11-2014 16:46:58.787,System.Byte[],Waived current late fee 1.
,605349,1495,141507,2978532,142895,1747684,1179,88,648251,09-11-2014 16:46:51.693,-15,FALSE,FALSE,09-11-2014 16:46:58.787,,,09-11-2014 16:46:58.787,System.Byte[],Waived current late fee 1.
,606596,1495,141744,2982952,144776,1749674,93,88,648673,09-15-2014 9:39:54.760,15,FALSE,FALSE,09-15-2014 9:39:59.987,,,09-15-2014 9:39:59.987,System.Byte[],Waived current late fee 2.
,606597,1495,141744,2982952,144776,1749674,93,88,648673,09-15-2014 9:39:54.760,-15,FALSE,FALSE,09-15-2014 9:39:59.987,,,09-15-2014 9:39:59.987,System.Byte[],Waived current late fee 2.
,607718,1495,142089,2987871,122551,1752146,93,88,649149,09-19-2014 11:32:58.170,15,FALSE,FALSE,09-19-2014 11:33:35.267,,,09-19-2014 11:33:35.267,System.Byte[],Waived current late fee 1.
,607719,1495,142089,2987871,122551,1752146,93,88,649149,09-19-2014 11:32:58.170,-15,FALSE,FALSE,09-19-2014 11:33:35.267,,,09-19-2014 11:33:35.267,System.Byte[],Waived current late fee 1.
,607736,1495,142089,2988041,101837,1752242,93,88,649158,09-19-2014 13:00:47.963,15,FALSE,FALSE,09-19-2014 13:01:40.337,,,09-19-2014 13:01:40.337,System.Byte[],Waived current late fee 1.
,607737,1495,142089,2988041,101837,1752242,93,88,649158,09-19-2014 13:00:47.963,-15,FALSE,FALSE,09-19-2014 13:01:40.337,,,09-19-2014 13:01:40.337,System.Byte[],Waived current late fee 1.
,607866,1495,142164,2988903,136884,1752647,1179,88,649234,09-20-2014 9:48:17.510,15,FALSE,FALSE,09-20-2014 9:48:21.213,,,09-20-2014 9:48:21.213,System.Byte[],Waived current late fee 1.
,607867,1495,142164,2988903,136884,1752647,1179,88,649234,09-20-2014 9:48:17.510,-15,FALSE,FALSE,09-20-2014 9:48:21.213,,,09-20-2014 9:48:21.213,System.Byte[],Waived current late fee 1.
,608166,1495,142236,2990438,142980,1753510,93,88,649391,09-22-2014 11:02:51.230,15,FALSE,FALSE,09-22-2014 11:03:16.490,,,09-22-2014 11:03:16.490,System.Byte[],Waived current late fee 1.
,608167,1495,142236,2990438,142980,1753510,93,88,649391,09-22-2014 11:02:51.230,-15,FALSE,FALSE,09-22-2014 11:03:16.490,,,09-22-2014 11:03:16.490,System.Byte[],Waived current late fee 1.
,609056,1495,142493,2994097,146582,1755316,93,88,649839,09-25-2014 10:01:40.013,15,FALSE,FALSE,09-25-2014 10:01:43.533,,,09-25-2014 10:01:43.533,System.Byte[],Waived current late fee 1.
,609057,1495,142493,2994097,146582,1755316,93,88,649839,09-25-2014 10:01:40.013,-15,FALSE,FALSE,09-25-2014 10:01:43.537,,,09-25-2014 10:01:43.537,System.Byte[],Waived current late fee 1.
,609128,1495,142493,2994515,119046,1755527,93,88,649880,09-25-2014 13:51:10.037,15,FALSE,FALSE,09-25-2014 13:51:28.267,,,09-25-2014 13:51:28.267,System.Byte[],Waived current late fee 1.
,609129,1495,142493,2994515,119046,1755527,93,88,649880,09-25-2014 13:51:10.037,-15,FALSE,FALSE,09-25-2014 13:51:28.270,,,09-25-2014 13:51:28.270,System.Byte[],Waived current late fee 1.
,609264,1495,142564,2995351,144875,1755929,93,88,649957,09-26-2014 9:34:17.440,15,FALSE,FALSE,09-26-2014 9:34:36.700,,,09-26-2014 9:34:36.700,System.Byte[],Waived current late fee 2.
,609265,1495,142564,2995351,144875,1755929,93,88,649957,09-26-2014 9:34:17.440,-15,FALSE,FALSE,09-26-2014 9:34:36.700,,,09-26-2014 9:34:36.700,System.Byte[],Waived current late fee 2.
,609482,1495,142564,2995808,134996,1756133,93,88,649987,09-26-2014 12:36:00.393,15,FALSE,FALSE,09-26-2014 12:36:24.807,,,09-26-2014 12:36:24.807,System.Byte[],Waived current late fee 1.
,609483,1495,142564,2995808,134996,1756133,93,88,649987,09-26-2014 12:36:00.393,-15,FALSE,FALSE,09-26-2014 12:36:24.807,,,09-26-2014 12:36:24.807,System.Byte[],Waived current late fee 1.
,609516,1495,142564,2996277,133130,1756421,93,88,650007,09-26-2014 16:08:30.427,15,FALSE,FALSE,09-26-2014 16:09:08.513,,,09-26-2014 16:09:08.513,System.Byte[],Waived current late fee 1.
,609517,1495,142564,2996277,133130,1756421,93,88,650007,09-26-2014 16:08:30.427,-15,FALSE,FALSE,09-26-2014 16:09:08.513,,,09-26-2014 16:09:08.513,System.Byte[],Waived current late fee 1.
,609626,1495,142638,2996905,1589,1756741,1179,88,650077,09-27-2014 9:43:57.937,15,FALSE,FALSE,09-27-2014 9:44:03.310,,,09-27-2014 9:44:03.310,System.Byte[],Waived current late fee 1.
,609627,1495,142638,2996905,1589,1756741,1179,88,650077,09-27-2014 9:43:57.937,-15,FALSE,FALSE,09-27-2014 9:44:03.310,,,09-27-2014 9:44:03.310,System.Byte[],Waived current late fee 1.
,609628,1495,142638,2996906,1827,1756741,1179,88,650078,09-27-2014 9:43:57.937,15,FALSE,FALSE,09-27-2014 9:44:03.310,,,09-27-2014 9:44:03.310,System.Byte[],Waived current late fee 1.
,609629,1495,142638,2996906,1827,1756741,1179,88,650078,09-27-2014 9:43:57.937,-15,FALSE,FALSE,09-27-2014 9:44:03.313,,,09-27-2014 9:44:03.313,System.Byte[],Waived current late fee 1.
,610186,1495,142711,2999408,147840,1758047,93,88,650325,09-29-2014 13:09:33.327,15,FALSE,FALSE,09-29-2014 13:09:39.157,,,09-29-2014 13:09:39.157,System.Byte[],Waived current late fee 1.
,610187,1495,142711,2999408,147840,1758047,93,88,650325,09-29-2014 13:09:33.327,-15,FALSE,FALSE,09-29-2014 13:09:39.157,,,09-29-2014 13:09:39.157,System.Byte[],Waived current late fee 1.
,610834,1495,142834,3001224,50682,1758974,93,88,650468,09-30-2014 10:31:27.277,15,FALSE,FALSE,09-30-2014 10:31:29.783,,,09-30-2014 10:31:29.783,System.Byte[],Waived current late fee 1.
,610835,1495,142834,3001224,50682,1758974,93,88,650468,09-30-2014 10:31:27.277,-15,FALSE,FALSE,09-30-2014 10:31:29.783,,,09-30-2014 10:31:29.783,System.Byte[],Waived current late fee 1.
,613410,1495,143073,3019048,1509,1769814,93,88,651174,10-03-2014 12:25:00.627,15,FALSE,FALSE,10-03-2014 12:25:06.063,,,10-03-2014 12:25:06.063,System.Byte[],Waived current late fee 1.
,613411,1495,143073,3019048,1509,1769814,93,88,651174,10-03-2014 12:25:00.627,-15,FALSE,FALSE,10-03-2014 12:25:06.070,,,10-03-2014 12:25:06.070,System.Byte[],Waived current late fee 1.
,614012,1495,143241,3024349,8223,1773029,93,88,651509,10-06-2014 10:25:32.440,15,FALSE,FALSE,10-06-2014 10:25:35.227,,,10-06-2014 10:25:35.227,System.Byte[],Waived current late fee 1.
,614013,1495,143241,3024349,8223,1773029,93,88,651509,10-06-2014 10:25:32.440,-15,FALSE,FALSE,10-06-2014 10:25:35.227,,,10-06-2014 10:25:35.227,System.Byte[],Waived current late fee 1.
,614014,1495,143241,3024350,53566,1773029,93,88,651510,10-06-2014 10:25:32.440,15,FALSE,FALSE,10-06-2014 10:25:35.227,,,10-06-2014 10:25:35.227,System.Byte[],Waived current late fee 1.
,614015,1495,143241,3024350,53566,1773029,93,88,651510,10-06-2014 10:25:32.440,-15,FALSE,FALSE,10-06-2014 10:25:35.227,,,10-06-2014 10:25:35.227,System.Byte[],Waived current late fee 1.
,614462,1495,143378,3026984,123428,1774588,1212,88,651763,10-07-2014 11:04:09.280,15,FALSE,FALSE,10-07-2014 11:04:13.570,,,10-07-2014 11:04:13.570,System.Byte[],Waived current late fee 1.
,614463,1495,143378,3026984,123428,1774588,1212,88,651763,10-07-2014 11:04:09.280,-15,FALSE,FALSE,10-07-2014 11:04:13.573,,,10-07-2014 11:04:13.573,System.Byte[],Waived current late fee 1.
,614656,1495,143378,3027956,138139,1775164,1179,88,651848,10-07-2014 16:04:20.203,15,FALSE,FALSE,10-07-2014 16:04:24.060,,,10-07-2014 16:04:24.060,System.Byte[],Waived current late fee 1.
,614657,1495,143378,3027956,138139,1775164,1179,88,651848,10-07-2014 16:04:20.203,-15,FALSE,FALSE,10-07-2014 16:04:24.063,,,10-07-2014 16:04:24.063,System.Byte[],Waived current late fee 1.
,614932,1495,143455,3029219,49648,1775875,1212,88,651972,10-08-2014 12:58:59.883,15,FALSE,FALSE,10-08-2014 12:59:10.247,,,10-08-2014 12:59:10.247,System.Byte[],Waived current late fee 1.
