Totals & Averages,CREDITID,PAYMENTID,LEDGERID,RECEIPTID,MEMOID,DCREDIT,DCCREDITAMT,DCREATED,SMEMO,EMPLOYEEID
,988468,5083741,1698,2852260,847559,2016-09-21 12:52:50.180000,15,2016-09-21 12:52:51.983000,Waived current late fee 1.,1212
,988469,5083741,1698,2852260,847559,2016-09-21 12:52:50.180000,-15,2016-09-21 12:52:51.983000,Waived current late fee 1.,1212
,988732,5085215,146366,2852998,847693,2016-09-22 14:14:14.273000,15,2016-09-22 14:14:16.550000,Waived current late fee 1.,93
,988733,5085215,146366,2852998,847693,2016-09-22 14:14:14.273000,-15,2016-09-22 14:14:16.550000,Waived current late fee 1.,93
,989869,5090080,1738,2855319,848244,2016-09-26 11:43:35.067000,15,2016-09-26 11:43:38.030000,Waived current late fee 1.,93
,989870,5090080,1738,2855319,848244,2016-09-26 11:43:35.067000,-15,2016-09-26 11:43:38.033000,Waived current late fee 1.,93
,989871,5090081,1738,2855319,848245,2016-09-26 11:43:35.067000,15,2016-09-26 11:43:38.033000,Waived current late fee 2.,93
,989872,5090081,1738,2855319,848245,2016-09-26 11:43:35.067000,-15,2016-09-26 11:43:38.033000,Waived current late fee 2.,93
,990965,5096974,211838,2859009,849050,2016-09-30 10:31:52.410000,15,2016-09-30 10:32:07.830000,Waived current late fee 1.,93
,990966,5096974,211838,2859009,849050,2016-09-30 10:31:52.410000,-15,2016-09-30 10:32:07.830000,Waived current late fee 1.,93
,993407,5120839,229946,2873923,850472,2016-10-04 14:18:30.263000,15,2016-10-04 14:19:03.143000,Waived current late fee 1.,2082
,993408,5120839,229946,2873923,850472,2016-10-04 14:18:30.263000,-15,2016-10-04 14:19:03.143000,Waived current late fee 1.,2082
,994945,5131604,152543,2880139,851342,2016-10-08 09:57:34.497000,15,2016-10-08 09:57:35.610000,Waived current late fee 1.,1179
,994946,5131604,152543,2880139,851342,2016-10-08 09:57:34.497000,-15,2016-10-08 09:57:35.613000,Waived current late fee 1.,1179
,997014,5142456,167323,2885679,852360,2016-10-13 10:57:55.693000,15,2016-10-13 10:58:01.103000,Waived current late fee 1.,93
,997015,5142456,167323,2885679,852360,2016-10-13 10:57:55.693000,-15,2016-10-13 10:58:01.103000,Waived current late fee 1.,93
,999064,5151432,1698,2889822,853236,2016-10-19 13:23:24.307000,15,2016-10-19 13:23:26.733000,Waived current late fee 1.,1212
,999065,5151432,1698,2889822,853236,2016-10-19 13:23:24.307000,-15,2016-10-19 13:23:26.733000,Waived current late fee 1.,1212
,999066,5151433,159194,2889822,853237,2016-10-19 13:23:24.307000,15,2016-10-19 13:23:26.733000,Waived current late fee 1.,1212
,999067,5151433,159194,2889822,853237,2016-10-19 13:23:24.307000,-15,2016-10-19 13:23:26.733000,Waived current late fee 1.,1212
,1000867,5157909,1777,2892857,853976,2016-10-24 11:45:31.483000,15,2016-10-24 11:45:33.547000,Waived current late fee 1.,93
,1000868,5157909,1777,2892857,853976,2016-10-24 11:45:31.483000,-15,2016-10-24 11:45:33.547000,Waived current late fee 1.,93
,1003383,5183501,230026,2908164,855606,2016-11-02 11:19:33.947000,15,2016-11-02 11:19:56.913000,Waived current late fee 1.,93
,1003384,5183501,230026,2908164,855606,2016-11-02 11:19:33.947000,-15,2016-11-02 11:19:56.917000,Waived current late fee 1.,93
,1004142,5189195,170877,2911571,856025,2016-11-03 16:53:58.547000,15,2016-11-03 16:54:00.187000,Waived current late fee 1.,93
,1004143,5189195,170877,2911571,856025,2016-11-03 16:53:58.547000,-15,2016-11-03 16:54:00.187000,Waived current late fee 1.,93
,1004962,5194101,152543,2914311,856346,2016-11-05 09:18:53.123000,15,2016-11-05 09:18:53.637000,Waived current late fee 1.,93
,1004963,5194101,152543,2914311,856346,2016-11-05 09:18:53.123000,-15,2016-11-05 09:18:53.637000,Waived current late fee 1.,93
,1005399,5197914,233148,2916632,856632,2016-11-07 11:23:37.290000,15,2016-11-07 11:23:37.683000,Waived current late fee 1.,93
,1005400,5197914,233148,2916632,856632,2016-11-07 11:23:37.290000,-15,2016-11-07 11:23:37.683000,Waived current late fee 1.,93
,1006624,5206562,228606,2921569,857358,2016-11-10 16:10:47.063000,15,2016-11-10 16:10:52,Waived current late fee 1.,93
,1006625,5206562,228606,2921569,857358,2016-11-10 16:10:47.063000,-15,2016-11-10 16:10:52,Waived current late fee 1.,93
,1007038,5209250,233148,2922954,857587,2016-11-11 14:44:46.170000,15,2016-11-11 14:44:41.030000,Waived current late fee 2.,93
,1007039,5209250,233148,2922954,857587,2016-11-11 14:44:46.170000,-15,2016-11-11 14:44:41.030000,Waived current late fee 2.,93
,1008283,5213678,147446,2925059,858085,2016-11-14 16:22:50.513000,15,2016-11-14 16:22:45.300000,Waived current late fee 1.,93
,1008284,5213678,147446,2925059,858085,2016-11-14 16:22:50.513000,-15,2016-11-14 16:22:45.300000,Waived current late fee 1.,93
,1008713,5215190,228332,2925759,858235,2016-11-15 14:54:06.170000,15,2016-11-15 14:54:02.727000,Waived current late fee 1.,93
,1008714,5215190,228332,2925759,858235,2016-11-15 14:54:06.170000,-15,2016-11-15 14:54:02.727000,Waived current late fee 1.,93
,1010341,5221340,237112,2928540,858882,2016-11-19 12:46:33.673000,15,2016-11-19 12:46:29.943000,Waived current late fee 2.,2756
,1010342,5221340,237112,2928540,858882,2016-11-19 12:46:33.673000,-15,2016-11-19 12:46:29.943000,Waived current late fee 2.,2756
,1010800,5222882,228848,2929267,859009,2016-11-21 10:02:15.290000,15,2016-11-21 10:02:10.910000,Waived current late fee 1.,93
,1010801,5222882,228848,2929267,859009,2016-11-21 10:02:15.290000,-15,2016-11-21 10:02:10.910000,Waived current late fee 1.,93
,1011284,5224955,236423,2930290,859242,2016-11-22 15:11:06.610000,15,2016-11-22 15:11:01.427000,Waived current late fee 1.,2082
