Totals & Averages,CHARGEID,CHARGEDESCID,LEDGERID,DCAMT,DCHGSTRT,DCHGEND,DCREATED,BNSF,SCHGDESC,DDELETED,EMPLOYEEID
,12540500.0,765.0,152543.0,400.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.337,False,Rent,,46.0
,12540501.0,765.0,249967.0,156.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.500,False,Rent,,46.0
,12540502.0,765.0,442079.0,185.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.627,False,Rent,,46.0
,12540503.0,765.0,343359.0,81.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.680,False,Rent,,46.0
,12540504.0,765.0,416943.0,95.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.710,False,Rent,,46.0
,12540505.0,765.0,1764.0,211.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.743,False,Rent,,46.0
,12540506.0,765.0,418109.0,83.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.820,False,Rent,,46.0
,12540507.0,765.0,163877.0,0.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:01.860,False,Rent,,46.0
,12540508.0,775.0,275986.0,20.0,2022-11-27 00:00:00.000,2022-11-27 00:00:00.000,2022-11-27 00:00:01.997,False,Late Fee,,46.0
,12540509.0,775.0,463460.0,20.0,2022-11-27 00:00:00.000,2022-11-27 00:00:00.000,2022-11-27 00:00:01.997,False,Late Fee,,46.0
,12540510.0,775.0,464215.0,20.0,2022-11-27 00:00:00.000,2022-11-27 00:00:00.000,2022-11-27 00:00:01.997,False,Late Fee,,46.0
,12540511.0,776.0,413844.0,25.0,2022-11-27 00:00:00.000,2022-11-27 00:00:00.000,2022-11-27 00:00:03.430,False,Late Fee #2,,46.0
,12540512.0,783.0,1764.0,9.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:04.170,False,Insurance,,46.0
,12540513.0,783.0,442079.0,9.0,2022-11-27 00:00:00.000,2022-12-26 23:59:59.997,2022-11-27 00:00:04.200,False,Insurance,,46.0
,12540690.0,783.0,464441.0,13.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.000,2022-11-27 09:30:29.787,False,Insurance,,47.0
,12540691.0,765.0,464441.0,101.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.000,2022-11-27 09:30:29.787,False,Rent,,47.0
,12540865.0,765.0,403203.0,191.0,2022-12-11 00:00:00.000,2023-01-10 23:59:59.000,2022-11-27 16:14:27.743,False,Rent,,47.0
,12540888.0,765.0,329603.0,97.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:00.897,False,Rent,,46.0
,12540889.0,765.0,458359.0,127.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:00.943,False,Rent,,46.0
,12540890.0,765.0,327308.0,81.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:00.980,False,Rent,,46.0
,12540891.0,765.0,389116.0,156.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:01.017,False,Rent,,46.0
,12540892.0,765.0,437899.0,240.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:01.050,False,Rent,,46.0
,12540893.0,765.0,456561.0,198.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:01.080,False,Rent,,46.0
,12540894.0,765.0,456780.0,242.0,2022-11-28 00:00:00.000,2022-12-27 23:59:59.997,2022-11-28 00:00:01.117,False,Rent,,46.0
,12541129.0,765.0,265841.0,128.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.000,2022-11-28 08:58:57.583,False,Rent,,2756.0
,12541130.0,765.0,1642.0,120.0,2022-12-12 00:00:00.000,2023-01-11 23:59:59.000,2022-11-28 08:59:02.297,False,Rent,,2756.0
,12541131.0,765.0,122415.0,134.0,2022-12-08 00:00:00.000,2023-01-07 23:59:59.000,2022-11-28 08:59:06.650,False,Rent,,2756.0
,12541146.0,769.0,1510.0,50.0,2022-11-28 09:27:57.803,2022-11-28 09:27:57.803,2022-11-28 09:27:57.803,False,Lock Cut Fee,,2756.0
,12541148.0,769.0,438956.0,50.0,2022-11-28 09:28:02.037,2022-11-28 09:28:02.037,2022-11-28 09:28:02.037,False,Lock Cut Fee,,2756.0
,12541151.0,769.0,463028.0,50.0,2022-11-28 09:28:06.377,2022-11-28 09:28:06.377,2022-11-28 09:28:06.377,False,Lock Cut Fee,,2756.0
,12541358.0,765.0,406171.0,137.0,2022-12-24 11:25:40.000,2023-01-23 23:59:59.997,2022-11-28 11:25:42.907,False,Rent,,2756.0
,12541359.0,783.0,406171.0,9.0,2022-12-24 00:00:00.000,2023-01-23 23:59:59.000,2022-11-28 11:25:42.907,False,Insurance,,2756.0
,12541360.0,765.0,406354.0,97.0,2022-12-29 11:27:19.000,2023-01-28 23:59:59.997,2022-11-28 11:27:23.800,False,Rent,,2756.0
,12541424.0,765.0,465031.0,90.9,2022-11-28 13:03:12.473,2022-12-27 23:59:59.000,2022-11-28 13:05:50.687,False,Rent,,2756.0
,12541425.0,773.0,465031.0,20.0,2022-11-28 13:03:12.473,2022-11-28 13:03:12.473,2022-11-28 13:05:50.687,False,Administrative Fee,,2756.0
,12541447.0,19444.0,415582.0,25.0,2022-11-28 13:34:34.000,2022-11-28 00:00:00.000,2022-11-28 13:34:37.350,False,Lock Replacement Fee,,2756.0
,12541501.0,765.0,328737.0,81.0,2022-11-29 16:13:50.000,2022-12-28 23:59:59.997,2022-11-28 16:13:53.997,False,Rent,,2756.0
,12541626.0,765.0,121455.0,120.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.357,False,Rent,,46.0
,12541627.0,765.0,334395.0,98.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.393,False,Rent,,46.0
,12541628.0,765.0,462915.0,129.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.430,False,Rent,,46.0
,12541629.0,765.0,463694.0,208.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.480,False,Rent,,46.0
,12541630.0,765.0,1719.0,92.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.530,False,Rent,,46.0
,12541631.0,765.0,439455.0,180.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.593,False,Rent,,46.0
,12541632.0,765.0,438889.0,95.0,2022-11-29 00:00:00.000,2022-12-28 23:59:59.997,2022-11-29 00:00:00.730,False,Rent,,46.0
,12541633.0,775.0,447342.0,20.0,2022-11-29 00:00:00.000,2022-11-29 00:00:00.000,2022-11-29 00:00:00.887,False,Late Fee,,46.0
,12541634.0,775.0,463524.0,20.0,2022-11-29 00:00:00.000,2022-11-29 00:00:00.000,2022-11-29 00:00:00.887,False,Late Fee,,46.0
,12541635.0,776.0,441730.0,25.0,2022-11-29 00:00:00.000,2022-11-29 00:00:00.000,2022-11-29 00:00:02.250,False,Late Fee #2,,46.0
,12541972.0,765.0,465062.0,79.0,2022-11-29 15:56:33.050,2022-12-28 23:59:59.000,2022-11-29 16:08:15.333,False,Rent,,2756.0
,12541973.0,773.0,465062.0,20.0,2022-11-29 15:56:33.050,2022-11-29 15:56:33.050,2022-11-29 16:08:15.333,False,Administrative Fee,,2756.0
,12541974.0,2251.0,465062.0,30.0,2022-11-29 16:05:46.160,2022-11-29 16:05:46.160,2022-11-29 16:08:15.333,False,Pad locks,,2756.0
,12542064.0,765.0,463085.0,101.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.000,2022-11-29 22:31:40.137,False,Rent,,47.0
,12542065.0,765.0,463085.0,101.0,2023-01-02 00:00:00.000,2023-02-01 23:59:59.000,2022-11-29 22:31:40.137,False,Rent,,47.0
,12542066.0,765.0,49648.0,119.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:00.830,False,Rent,,46.0
,12542067.0,765.0,459545.0,208.0,2022-11-30 00:00:00.000,2022-12-30 23:59:59.997,2022-11-30 00:00:00.967,False,Rent,,46.0
,12542068.0,765.0,337137.0,230.0,2022-11-30 00:00:00.000,2022-12-30 23:59:59.997,2022-11-30 00:00:01.020,False,Rent,,46.0
,12542069.0,765.0,463722.0,190.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.090,False,Rent,,46.0
,12542070.0,765.0,413462.0,156.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.117,False,Rent,,46.0
,12542071.0,765.0,399257.0,137.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.167,False,Rent,,46.0
,12542072.0,765.0,46711.0,125.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.193,False,Rent,,46.0
,12542073.0,765.0,405794.0,137.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.253,False,Rent,,46.0
,12542074.0,765.0,462999.0,172.0,2022-11-30 00:00:00.000,2022-12-30 23:59:59.997,2022-11-30 00:00:01.287,False,Rent,,46.0
,12542075.0,765.0,405332.0,319.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.313,False,Rent,,46.0
,12542076.0,765.0,458437.0,98.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:01.343,False,Rent,,46.0
,12542077.0,775.0,441220.0,20.0,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,2022-11-30 00:00:01.393,False,Late Fee,,46.0
,12542078.0,775.0,463521.0,20.0,2022-11-30 00:00:00.000,2022-11-30 00:00:00.000,2022-11-30 00:00:01.393,False,Late Fee,,46.0
,12542079.0,783.0,49648.0,9.0,2022-11-30 00:00:00.000,2022-12-29 23:59:59.997,2022-11-30 00:00:02.673,False,Insurance,,46.0
,12542343.0,769.0,463849.0,50.0,2022-11-30 09:14:24.330,2022-11-30 09:14:24.330,2022-11-30 09:14:24.330,False,Lock Cut Fee,,1212.0
,12542362.0,765.0,465078.0,254.0,2022-11-30 09:43:15.607,2022-12-29 23:59:59.000,2022-11-30 09:48:35.370,False,Rent,,1212.0
,12542363.0,773.0,465078.0,20.0,2022-11-30 09:43:15.607,2022-11-30 09:43:15.607,2022-11-30 09:48:35.370,False,Administrative Fee,,1212.0
,12542387.0,765.0,438439.0,95.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-11-30 10:19:29.553,False,Rent,,1212.0
,12542388.0,783.0,438439.0,9.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-11-30 10:19:29.553,False,Insurance,,1212.0
,12542389.0,765.0,454438.0,96.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-11-30 10:19:33.507,False,Rent,,1212.0
,12542390.0,765.0,278418.0,138.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-11-30 10:19:37.020,False,Rent,,1212.0
,12542391.0,765.0,437931.0,97.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-11-30 10:19:37.020,False,Rent,,1212.0
,12542392.0,765.0,464775.0,101.0,2022-12-06 00:00:00.000,2023-01-05 23:59:59.000,2022-11-30 10:19:40.533,False,Rent,,1212.0
,12542393.0,783.0,464775.0,9.0,2022-12-06 00:00:00.000,2023-01-05 23:59:59.000,2022-11-30 10:19:40.533,False,Insurance,,1212.0
,12542394.0,765.0,387950.0,155.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-11-30 10:19:44.173,False,Rent,,1212.0
,12542630.0,765.0,1676.0,180.0,2022-12-06 16:36:37.000,2023-01-05 23:59:59.997,2022-11-30 16:36:41.037,False,Rent,,1179.0
,12542633.0,765.0,457896.0,127.0,2022-12-02 16:37:24.000,2023-01-01 23:59:59.997,2022-11-30 16:37:34.033,False,Rent,,1179.0
,12542634.0,765.0,439009.0,162.0,2022-12-02 16:37:24.000,2023-01-01 23:59:59.997,2022-11-30 16:37:34.033,False,Rent,,1179.0
,12542638.0,765.0,1676.0,180.0,2023-01-06 16:39:00.000,2023-02-05 23:59:59.997,2022-11-30 16:39:04.333,False,Rent,,1179.0
,12542639.0,765.0,58565.0,92.0,2022-12-11 16:41:25.000,2023-01-10 23:59:59.997,2022-11-30 16:41:28.417,False,Rent,,1179.0
,12542641.0,765.0,1505.0,92.0,2022-12-11 16:41:58.000,2023-01-10 23:59:59.997,2022-11-30 16:42:02.500,False,Rent,,1179.0
,12542644.0,2251.0,415582.0,15.0,2022-11-30 16:46:01.000,2022-11-30 16:45:44.170,2022-11-30 16:46:04.577,False,Pad locks,,1179.0
,12542647.0,765.0,415582.0,74.0,2022-12-17 16:52:57.000,2023-01-16 23:59:59.000,2022-11-30 16:52:59.640,False,Rent,,1179.0
,12542648.0,772.0,415582.0,25.0,2022-11-30 16:52:57.000,2022-11-30 00:00:00.000,2022-11-30 16:52:59.640,False,Administrative Adjustment,,1179.0
,12543962.0,765.0,463028.0,172.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:00.503,False,Rent,,46.0
,12543963.0,765.0,438956.0,95.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:00.543,False,Rent,,46.0
,12543964.0,765.0,1510.0,120.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:00.583,False,Rent,,46.0
,12543965.0,765.0,403091.0,97.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:00.860,False,Rent,,46.0
,12543966.0,765.0,269456.0,97.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:01.170,False,Rent,,46.0
,12543967.0,765.0,463753.0,172.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:01.773,False,Rent,,46.0
,12543968.0,765.0,86852.0,148.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:01.900,False,Rent,,46.0
,12543969.0,765.0,463032.0,101.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:01.993,False,Rent,,46.0
,12543970.0,765.0,1648.0,92.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.057,False,Rent,,46.0
,12543971.0,765.0,1714.0,129.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.153,False,Rent,,46.0
,12543972.0,765.0,463879.0,172.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.210,False,Rent,,46.0
,12543973.0,765.0,1512.0,120.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.267,False,Rent,,46.0
,12543974.0,765.0,121629.0,148.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.363,False,Rent,,46.0
,12543975.0,765.0,1504.0,92.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.443,False,Rent,,46.0
,12543976.0,765.0,405403.0,122.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:02.597,False,Rent,,46.0
,12543977.0,775.0,387087.0,20.0,2022-12-01 00:00:00.000,2022-12-01 00:00:00.000,2022-12-01 00:00:02.693,False,Late Fee,,46.0
,12543978.0,775.0,442026.0,20.0,2022-12-01 00:00:00.000,2022-12-01 00:00:00.000,2022-12-01 00:00:02.693,False,Late Fee,,46.0
,12543979.0,776.0,33021.0,25.0,2022-12-01 00:00:00.000,2022-12-01 00:00:00.000,2022-12-01 00:00:03.853,False,Late Fee #2,,46.0
,12543980.0,776.0,461680.0,25.0,2022-12-01 00:00:00.000,2022-12-01 00:00:00.000,2022-12-01 00:00:03.853,False,Late Fee #2,,46.0
,12543981.0,783.0,1504.0,9.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:04.630,False,Insurance,,46.0
,12543982.0,783.0,121629.0,9.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:04.653,False,Insurance,,46.0
,12543983.0,783.0,1512.0,9.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:04.670,False,Insurance,,46.0
,12543984.0,783.0,269456.0,9.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:04.710,False,Insurance,,46.0
,12543985.0,783.0,463032.0,9.0,2022-12-01 00:00:00.000,2022-12-31 23:59:59.997,2022-12-01 00:00:04.750,False,Insurance,,46.0
,12553710.0,765.0,331393.0,97.0,2022-12-06 00:00:00.000,2023-01-05 23:59:59.000,2022-12-01 08:50:30.070,False,Rent,,2756.0
,12553711.0,783.0,331393.0,9.0,2022-12-06 00:00:00.000,2023-01-05 23:59:59.000,2022-12-01 08:50:30.070,False,Insurance,,2756.0
,12553715.0,765.0,415702.0,180.0,2022-12-22 00:00:00.000,2023-01-21 23:59:59.000,2022-12-01 09:15:34.530,False,Rent,,47.0
,12554284.0,765.0,53566.0,146.0,2022-12-31 16:30:30.000,2023-01-30 23:59:59.997,2022-12-01 16:30:42.450,False,Rent,,2756.0
,12554285.0,765.0,8223.0,86.0,2022-12-31 16:30:30.000,2023-01-30 23:59:59.997,2022-12-01 16:30:42.450,False,Rent,,2756.0
,12554286.0,765.0,1791.0,152.0,2023-01-01 16:30:30.000,2023-01-31 23:59:59.997,2022-12-01 16:30:42.450,False,Rent,,2756.0
,12554287.0,765.0,129426.0,82.0,2023-01-06 16:30:30.000,2023-02-05 23:59:59.997,2022-12-01 16:30:42.450,False,Rent,,2756.0
,12554288.0,765.0,263206.0,97.0,2023-01-10 16:30:30.000,2023-02-09 23:59:59.997,2022-12-01 16:30:42.450,False,Rent,,2756.0
,12554289.0,765.0,399112.0,128.0,2023-01-21 16:33:36.000,2023-02-20 23:59:59.997,2022-12-01 16:33:42.053,False,Rent,,2756.0
,12554293.0,765.0,465140.0,97.74,2022-12-01 16:42:09.040,2022-12-30 23:59:59.000,2022-12-01 16:42:49.340,False,Rent,,2756.0
,12554294.0,773.0,465140.0,0.0,2022-12-01 16:42:09.040,2022-12-01 16:42:09.040,2022-12-01 16:42:49.340,False,Administrative Fee,,2756.0
,12554314.0,765.0,461743.0,101.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.347,False,Rent,,46.0
,12554315.0,765.0,239190.0,125.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.400,False,Rent,,46.0
,12554316.0,765.0,413526.0,97.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.470,False,Rent,,46.0
,12554317.0,765.0,153951.0,92.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.523,False,Rent,,46.0
,12554318.0,765.0,272040.0,97.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.590,False,Rent,,46.0
,12554319.0,765.0,441895.0,103.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.660,False,Rent,,46.0
,12554320.0,765.0,414313.0,134.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.690,False,Rent,,46.0
,12554321.0,765.0,1522.0,70.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.760,False,Rent,,46.0
,12554322.0,765.0,47798.0,120.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.860,False,Rent,,46.0
,12554323.0,765.0,1631.0,120.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:00.947,False,Rent,,46.0
,12554324.0,765.0,415221.0,0.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:01.033,False,Rent,,46.0
,12554325.0,775.0,438771.0,20.0,2022-12-02 00:00:00.000,2022-12-02 00:00:00.000,2022-12-02 00:00:01.150,False,Late Fee,,46.0
,12554326.0,775.0,439095.0,20.0,2022-12-02 00:00:00.000,2022-12-02 00:00:00.000,2022-12-02 00:00:01.150,False,Late Fee,,46.0
,12554327.0,776.0,446551.0,25.0,2022-12-02 00:00:00.000,2022-12-02 00:00:00.000,2022-12-02 00:00:02.240,False,Late Fee #2,,46.0
,12554328.0,783.0,153951.0,9.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:02.870,False,Insurance,,46.0
,12554329.0,783.0,1631.0,9.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:02.893,False,Insurance,,46.0
,12554330.0,783.0,1522.0,9.0,2022-12-02 00:00:00.000,2023-01-01 23:59:59.997,2022-12-02 00:00:02.913,False,Insurance,,46.0
,12555106.0,783.0,440933.0,13.0,2022-12-12 00:00:00.000,2023-01-11 23:59:59.000,2022-12-02 10:48:22.113,False,Insurance,,47.0
,12555107.0,765.0,440933.0,138.0,2022-12-12 00:00:00.000,2023-01-11 23:59:59.000,2022-12-02 10:48:22.113,False,Rent,,47.0
,12555122.0,765.0,438310.0,156.0,2022-12-11 10:58:40.000,2023-01-10 23:59:59.997,2022-12-02 10:59:09.173,False,Rent,,5996.0
,12555123.0,765.0,438310.0,156.0,2023-01-11 10:58:40.000,2023-02-10 23:59:59.997,2022-12-02 10:59:09.173,False,Rent,,5996.0
,12555124.0,765.0,438310.0,156.0,2023-02-11 10:58:40.000,2023-03-10 23:59:59.997,2022-12-02 10:59:09.173,False,Rent,,5996.0
,12555125.0,765.0,438310.0,156.0,2023-03-11 10:58:40.000,2023-04-10 23:59:59.997,2022-12-02 10:59:09.173,False,Rent,,5996.0
,12555126.0,765.0,438310.0,156.0,2023-04-11 10:58:40.000,2023-05-10 23:59:59.997,2022-12-02 10:59:09.173,False,Rent,,5996.0
,12555127.0,765.0,438310.0,156.0,2023-05-11 10:58:40.000,2023-06-10 23:59:59.997,2022-12-02 10:59:09.173,False,Rent,,5996.0
,12555268.0,765.0,387087.0,268.0,2022-12-24 15:02:57.000,2023-01-23 23:59:59.997,2022-12-02 15:03:02.070,False,Rent,,5996.0
,12555297.0,765.0,446207.0,98.0,2022-12-06 00:00:00.000,2023-01-05 23:59:59.000,2022-12-02 17:56:55.657,False,Rent,,47.0
,12555298.0,765.0,269815.0,123.0,2022-12-21 00:00:00.000,2023-01-20 23:59:59.000,2022-12-02 18:14:49.873,False,Rent,,47.0
,12555323.0,765.0,454454.0,127.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.670,False,Rent,,46.0
,12555324.0,765.0,438095.0,95.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.717,False,Rent,,46.0
,12555325.0,765.0,129621.0,152.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.747,False,Rent,,46.0
,12555326.0,765.0,438090.0,134.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.810,False,Rent,,46.0
,12555327.0,765.0,405495.0,148.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.833,False,Rent,,46.0
,12555328.0,765.0,267340.0,128.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.857,False,Rent,,46.0
,12555329.0,765.0,463813.0,142.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:00.893,False,Rent,,46.0
,12555330.0,775.0,36864.0,20.0,2022-12-03 00:00:00.000,2022-12-03 00:00:00.000,2022-12-03 00:00:00.943,False,Late Fee,,46.0
,12555331.0,775.0,253683.0,20.0,2022-12-03 00:00:00.000,2022-12-03 00:00:00.000,2022-12-03 00:00:00.943,False,Late Fee,,46.0
,12555332.0,775.0,411058.0,20.0,2022-12-03 00:00:00.000,2022-12-03 00:00:00.000,2022-12-03 00:00:00.943,False,Late Fee,,46.0
,12555333.0,775.0,416884.0,20.0,2022-12-03 00:00:00.000,2022-12-03 00:00:00.000,2022-12-03 00:00:00.943,False,Late Fee,,46.0
,12555334.0,775.0,439649.0,20.0,2022-12-03 00:00:00.000,2022-12-03 00:00:00.000,2022-12-03 00:00:00.943,False,Late Fee,,46.0
,12555335.0,783.0,267340.0,9.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:01.780,False,Insurance,,46.0
,12555336.0,783.0,463813.0,9.0,2022-12-03 00:00:00.000,2023-01-02 23:59:59.997,2022-12-03 00:00:01.800,False,Insurance,,46.0
,12555538.0,765.0,401147.0,97.0,2022-12-10 00:00:00.000,2023-01-09 23:59:59.000,2022-12-03 08:33:38.173,False,Rent,,2756.0
,12555539.0,765.0,405323.0,141.0,2022-12-12 00:00:00.000,2023-01-11 23:59:59.000,2022-12-03 08:33:43.063,False,Rent,,2756.0
,12555540.0,765.0,453416.0,319.0,2022-12-10 00:00:00.000,2023-01-09 23:59:59.000,2022-12-03 08:33:47.017,False,Rent,,2756.0
,12555548.0,765.0,441635.0,130.0,2022-12-09 00:00:00.000,2023-01-08 23:59:59.000,2022-12-03 10:26:13.283,False,Rent,,47.0
,12555560.0,765.0,404939.0,191.0,2022-12-04 11:17:50.000,2023-01-03 23:59:59.997,2022-12-03 11:17:58.200,False,Rent,,2756.0
,12555584.0,765.0,411800.0,75.0,2022-12-15 00:00:00.000,2023-01-14 23:59:59.000,2022-12-03 12:17:27.553,False,Rent,,47.0
,12555682.0,765.0,463849.0,142.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.400,False,Rent,,46.0
,12555683.0,765.0,463850.0,101.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.440,False,Rent,,46.0
,12555684.0,765.0,139854.0,122.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.467,False,Rent,,46.0
,12555685.0,765.0,464570.0,101.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.497,False,Rent,,46.0
,12555686.0,765.0,211850.0,81.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.523,False,Rent,,46.0
,12555687.0,765.0,1784.0,135.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.560,False,Rent,,46.0
,12555688.0,765.0,156975.0,152.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.597,False,Rent,,46.0
,12555689.0,765.0,453858.0,181.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.633,False,Rent,,46.0
,12555690.0,765.0,456766.0,127.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.663,False,Rent,,46.0
,12555691.0,765.0,396013.0,156.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.700,False,Rent,,46.0
,12555692.0,765.0,463838.0,79.0,2022-12-04 00:00:00.000,2023-01-03 23:59:59.997,2022-12-04 00:00:00.737,False,Rent,,46.0
